playerID,yearID,stint,W,L,G,GS,CG,SHO,SV,IPouts,H,ER,HR,BB,SO,BAOpp,ERA,IBB,WP,HBP,BK,BFP,GF,R,SH,SF,GIDP,yearid,votedBy,ballots,needed,votes,inducted,category,needed_note
faulbi01,6.0,6.0,12.0,16.0,71.0,33.0,8.0,3.0,2.0,784.0,247.0,137.0,42.0,95.0,164.0,0.24601593625498008,4.718112244897959,6.0,13.0,12.0,3.0,1117.0,13.0,150.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
faulkan01,1.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,29.0,8.0,3.0,2.0,3.0,10.0,0.2222222222222222,2.7931034482758617,1.0,0.0,0.0,0.0,40.0,1.0,3.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
faulkji01,3.0,3.0,10.0,8.0,43.0,10.0,3.0,0.0,3.0,382.0,146.0,53.0,6.0,47.0,34.0,0.2859381120250685,3.746073298429319,5.3999999999999995,1.0,4.0,1.0,567.0,20.0,68.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fausebu01,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,32.0,13.0,7.0,0.0,7.0,3.0,0.30805687203791465,5.90625,2.8,1.0,2.0,0.0,54.0,0.0,8.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
faustch01,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,1.0,0.0,0.0,0.0,0.2631578947368421,4.5,0.3999999999999999,0.0,0.0,0.0,8.0,2.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fauvecl01,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,27.0,11.0,0.0,0.0,2.0,1.0,-4.583333333333334,0.0,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fearve01,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,24.0,9.0,7.0,1.0,3.0,4.0,0.2960526315789474,7.875,1.5999999999999999,2.0,1.0,0.0,36.0,1.0,7.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
feeja01,1.0,1.0,2.0,2.0,7.0,3.0,2.0,0.0,0.0,120.0,39.0,19.0,2.0,31.0,10.0,0.38767395626242546,4.2749999999999995,0.3999999999999999,4.0,0.0,0.0,132.0,4.0,29.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
feierry01,4.0,4.0,2.0,11.0,31.0,19.0,0.0,0.0,0.0,340.0,159.0,90.0,20.0,46.0,68.0,0.3404710920770878,7.147058823529411,3.0,6.0,5.0,2.0,528.0,2.0,90.0,3.0,4.0,0.0,,,0.0,,0.0,N,Player,
feldmha01,6.0,6.0,35.0,35.0,143.0,78.0,22.0,6.0,3.0,1998.0,671.0,281.0,45.0,300.0,254.0,0.25657693484245947,3.7972972972972974,12.799999999999999,12.0,8.0,0.0,2936.0,28.0,335.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
feldmsc01,12.0,12.0,64.0,73.0,281.0,178.0,4.0,2.0,0.0,3594.0,1238.0,589.0,130.0,385.0,733.0,0.26907194088241687,4.424874791318865,19.0,47.0,54.0,9.0,5126.0,32.0,649.0,19.0,48.0,17.0,,,0.0,,0.0,N,Player,
felicpe01,9.0,9.0,22.0,21.0,484.0,0.0,0.0,0.0,4.0,1151.0,363.0,142.0,30.0,165.0,350.0,0.25455820476858343,3.331016507384883,28.0,12.0,22.0,3.0,1667.0,80.0,157.0,14.0,12.0,0.0,,,0.0,,0.0,N,Player,
felixha01,2.0,2.0,1.0,3.0,10.0,5.0,3.0,0.0,0.0,141.0,64.0,28.0,1.0,11.0,10.0,-5.423728813559322,5.361702127659575,0.7999999999999998,0.0,0.0,0.0,0.0,5.0,37.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
felizmi01,1.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,24.0,9.0,7.0,2.0,4.0,7.0,0.2727272727272727,7.875,0.0,0.0,1.0,1.0,38.0,5.0,7.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
felizne01,8.0,8.0,15.0,12.0,246.0,7.0,1.0,0.0,97.0,869.0,208.0,102.0,26.0,110.0,265.0,0.20253164556962025,3.1691599539700808,8.0,12.0,12.0,1.0,1168.0,166.0,105.0,7.0,4.0,3.0,,,0.0,,0.0,N,Player,
fellebo01,18.0,18.0,266.0,162.0,570.0,484.0,279.0,44.0,21.0,11481.0,3271.0,1384.0,224.0,1764.0,2581.0,0.22881486352253172,3.254768748366867,60.6,75.0,60.0,13.0,16180.0,52.0,1557.0,0.0,0.0,0.0,1962.0,BBWAA,160.0,120.0,150.0,Y,Player,
feltote01,4.0,4.0,0.0,16.0,55.0,10.0,0.0,0.0,3.0,415.0,123.0,85.0,21.0,87.0,108.0,0.23883495145631067,5.530120481927711,9.0,2.0,5.0,2.0,616.0,21.0,95.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fenneho01,1.0,1.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,21.0,14.0,6.0,0.0,3.0,1.0,0.45751633986928103,7.714285714285714,0.3999999999999999,0.0,0.0,0.0,34.0,1.0,6.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
ferenst01,2.0,2.0,5.0,13.0,53.0,9.0,2.0,0.0,0.0,471.0,176.0,73.0,5.0,59.0,51.0,0.2788339670468948,4.1847133757961785,3.8,4.0,3.0,0.0,697.0,19.0,91.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fergual01,13.0,13.0,61.0,85.0,257.0,166.0,62.0,2.0,10.0,3725.0,1455.0,675.0,68.0,482.0,397.0,0.29025694222789655,4.89261744966443,38.199999999999996,14.0,45.0,5.0,5578.0,53.0,772.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fergubo01,6.0,6.0,1.0,3.0,11.0,4.0,4.0,0.0,0.0,172.0,110.0,36.0,3.0,7.0,16.0,1.3341503060160316,5.651162790697675,14.682880627811793,0.0,12.867638602306938,0.0,117.0,2.0,73.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fergubo02,1.0,1.0,0.0,3.0,9.0,2.0,0.0,0.0,1.0,48.0,24.0,16.0,3.0,10.0,9.0,0.35714285714285715,9.0,2.8,0.0,2.0,0.0,82.0,6.0,17.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
ferguch01,4.0,4.0,99.0,64.0,183.0,170.0,165.0,13.0,4.0,4544.0,1402.0,450.0,42.0,290.0,728.0,0.233441007026541,2.673855633802817,3.1999999999999997,64.0,11.0,3.0,6310.0,12.0,793.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
ferguch02,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,1.0,0.0,0.0,2.0,0.0,-0.4166666666666667,0.0,0.3999999999999999,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
ferguge01,6.0,6.0,29.0,46.0,142.0,73.0,47.0,8.0,8.0,2094.0,659.0,259.0,12.0,281.0,298.0,0.26267538265306123,3.339541547277937,18.2,15.0,34.0,2.0,2842.0,59.0,332.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fergujo01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1989.0,BBWAA,447.0,336.0,0.0,N,Player,
fermira01,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,4.0,2.0,0.0,1.0,0.0,0.5,13.5,0.0,1.0,0.0,0.0,9.0,1.0,2.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fernaal01,10.0,10.0,107.0,87.0,263.0,261.0,33.0,10.0,0.0,5281.0,1693.0,731.0,190.0,552.0,1252.0,0.2508148148148148,3.7373603484188602,29.0,38.0,35.0,2.0,7370.0,1.0,804.0,3.0,1.0,0.0,2006.0,BBWAA,520.0,390.0,0.0,N,Player,
fernaja01,5.0,5.0,4.0,7.0,37.0,17.0,0.0,0.0,0.0,326.0,126.0,61.0,10.0,48.0,61.0,0.29439252336448596,5.052147239263803,3.0,7.0,7.0,0.0,494.0,10.0,70.0,4.0,4.0,0.0,,,0.0,,0.0,N,Player,
fernajo02,3.0,3.0,22.0,9.0,47.0,47.0,0.0,0.0,0.0,867.0,208.0,77.0,18.0,85.0,336.0,0.19961612284069097,2.3979238754325256,6.0,7.0,7.0,2.0,1151.0,0.0,87.0,3.0,8.0,2.0,,,0.0,,0.0,N,Player,
fernaos01,4.0,4.0,19.0,26.0,76.0,67.0,3.0,0.0,0.0,1161.0,439.0,212.0,43.0,136.0,208.0,0.2852501624431449,4.930232558139535,11.0,9.0,12.0,4.0,1709.0,3.0,229.0,5.0,6.0,0.0,,,0.0,,0.0,N,Player,
fernasi01,16.0,16.0,114.0,96.0,307.0,300.0,25.0,9.0,1.0,5600.0,1421.0,696.0,191.0,715.0,1743.0,0.20657072248873382,3.3557142857142854,33.0,22.0,41.0,19.0,7668.0,2.0,749.0,0.0,0.0,0.0,2003.0,BBWAA,496.0,372.0,2.0,N,Player,
fernato01,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007.0,BBWAA,545.0,409.0,4.0,N,Player,
ferraan01,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,12.0,4.0,3.0,1.0,5.0,1.0,0.2857142857142857,6.75,1.0,1.0,1.0,0.0,21.0,1.0,3.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
ferrabi01,1.0,1.0,1.0,2.0,3.0,2.0,0.0,0.0,0.0,21.0,7.0,4.0,0.0,5.0,0.0,0.25362318840579706,5.142857142857142,0.3999999999999999,1.0,0.0,0.0,33.0,1.0,5.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
ferrado01,9.0,9.0,19.0,36.0,183.0,50.0,12.0,2.0,5.0,1520.0,449.0,225.0,39.0,295.0,350.0,0.23756613756613756,3.9967105263157894,13.0,17.0,7.0,0.0,2205.0,49.0,249.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
ferreje01,1.0,1.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,34.0,12.0,8.0,3.0,4.0,6.0,0.26666666666666666,6.352941176470588,0.0,0.0,0.0,0.0,50.0,2.0,8.0,0.0,1.0,0.0,,,0.0,,0.0,N,Player,
ferreri01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1956.0,BBWAA,193.0,145.0,1.0,N,Player,
ferreri01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958.0,BBWAA,266.0,200.0,1.0,N,Player,
ferreri01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1960.0,BBWAA,269.0,202.0,1.0,N,Player,
ferreri01,,,,,,,,,,,,,,,,,,,,,,,,,,,,1984.0,Veterans,0.0,,0.0,Y,Player,
ferreto01,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,17.0,6.0,5.0,0.0,2.0,5.0,0.2727272727272727,7.941176470588235,0.0,0.0,0.0,0.0,24.0,1.0,5.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
ferrewe01,17.0,17.0,193.0,128.0,374.0,323.0,227.0,17.0,13.0,7869.0,2845.0,1177.0,132.0,1040.0,985.0,0.27157830428225055,4.038505528021349,29.199999999999996,35.0,23.0,6.0,11568.0,43.0,1382.0,0.0,0.0,0.0,1948.0,BBWAA,121.0,91.0,1.0,N,Player,
ferrewe01,17.0,17.0,193.0,128.0,374.0,323.0,227.0,17.0,13.0,7869.0,2845.0,1177.0,132.0,1040.0,985.0,0.27157830428225055,4.038505528021349,29.199999999999996,35.0,23.0,6.0,11568.0,43.0,1382.0,0.0,0.0,0.0,1949.0,BBWAA,153.0,115.0,1.0,N,Player,
ferrewe01,17.0,17.0,193.0,128.0,374.0,323.0,227.0,17.0,13.0,7869.0,2845.0,1177.0,132.0,1040.0,985.0,0.27157830428225055,4.038505528021349,29.199999999999996,35.0,23.0,6.0,11568.0,43.0,1382.0,0.0,0.0,0.0,1956.0,BBWAA,193.0,145.0,7.0,N,Player,
ferrewe01,17.0,17.0,193.0,128.0,374.0,323.0,227.0,17.0,13.0,7869.0,2845.0,1177.0,132.0,1040.0,985.0,0.27157830428225055,4.038505528021349,29.199999999999996,35.0,23.0,6.0,11568.0,43.0,1382.0,0.0,0.0,0.0,1958.0,BBWAA,266.0,200.0,9.0,N,Player,
ferrewe01,17.0,17.0,193.0,128.0,374.0,323.0,227.0,17.0,13.0,7869.0,2845.0,1177.0,132.0,1040.0,985.0,0.27157830428225055,4.038505528021349,29.199999999999996,35.0,23.0,6.0,11568.0,43.0,1382.0,0.0,0.0,0.0,1960.0,BBWAA,269.0,202.0,8.0,N,Player,
ferrewe01,17.0,17.0,193.0,128.0,374.0,323.0,227.0,17.0,13.0,7869.0,2845.0,1177.0,132.0,1040.0,985.0,0.27157830428225055,4.038505528021349,29.199999999999996,35.0,23.0,6.0,11568.0,43.0,1382.0,0.0,0.0,0.0,1962.0,BBWAA,160.0,120.0,1.0,N,Player,
ferribo01,2.0,2.0,0.0,2.0,7.0,3.0,0.0,0.0,0.0,64.0,28.0,11.0,3.0,12.0,6.0,0.3181818181818182,4.640625,1.0,2.0,0.0,0.0,101.0,1.0,15.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
ferrida01,6.0,6.0,65.0,30.0,144.0,103.0,67.0,12.0,8.0,2640.0,914.0,356.0,42.0,314.0,296.0,0.26885515943052124,3.640909090909091,14.4,11.0,25.0,2.0,3753.0,24.0,392.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
ferrito01,12.0,12.0,40.0,40.0,323.0,7.0,4.0,1.0,56.0,2022.0,654.0,260.0,44.0,227.0,245.0,0.25153846153846154,3.4718100890207717,5.999999999999999,9.0,1.0,2.0,2834.0,210.0,306.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
ferrycy01,2.0,2.0,0.0,1.0,4.0,2.0,1.0,0.0,0.0,45.0,15.0,12.0,1.0,11.0,6.0,0.3440366972477064,7.199999999999999,4.3999999999999995,1.0,3.0,0.0,62.0,1.0,12.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
ferryja01,4.0,4.0,10.0,6.0,47.0,14.0,7.0,2.0,4.0,482.0,146.0,54.0,4.0,60.0,56.0,0.24762550881953865,3.024896265560166,6.3999999999999995,7.0,4.0,0.0,660.0,27.0,69.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fersoal01,3.0,3.0,18.0,25.0,48.0,45.0,36.0,1.0,0.0,1105.0,424.0,179.0,15.0,151.0,106.0,0.29538804514421063,4.373755656108598,5.6,11.0,13.0,0.0,1605.0,2.0,278.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fettelo01,6.0,6.0,41.0,40.0,109.0,97.0,51.0,14.0,1.0,2073.0,658.0,242.0,24.0,248.0,194.0,0.25030432136335967,3.1519536903039076,17.2,7.0,11.0,1.0,2905.0,9.0,283.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fettemi01,19.0,19.0,31.0,41.0,620.0,6.0,0.0,0.0,100.0,2150.0,699.0,307.0,62.0,351.0,518.0,0.2581240768094535,3.855348837209302,39.0,57.0,31.0,4.0,3140.0,292.0,360.0,4.0,7.0,0.0,,,0.0,,0.0,N,Player,
fickch01,2.0,2.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,74.0,27.0,12.0,4.0,18.0,17.0,0.3103448275862069,4.378378378378378,4.0,4.0,2.0,1.0,116.0,3.0,14.0,3.0,2.0,0.0,,,0.0,,0.0,N,Player,
fickjo01,1.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,16.0,3.0,2.0,0.0,3.0,2.0,0.16304347826086957,3.375,1.5999999999999999,0.0,1.0,0.0,24.0,1.0,2.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fidryma01,5.0,5.0,29.0,19.0,58.0,56.0,34.0,5.0,0.0,1237.0,397.0,142.0,23.0,99.0,170.0,0.2511068943706515,3.0994341147938558,9.0,10.0,6.0,0.0,1695.0,2.0,163.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fiebecl01,1.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,16.0,6.0,1.0,0.0,3.0,1.0,0.27777777777777773,1.6875,0.3999999999999999,0.0,0.0,0.0,25.0,2.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fieldce01,,,,,,,,,,,,,,,,,,,,,,,,,,,,2004.0,BBWAA,506.0,380.0,1.0,N,Player,
fieldji01,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,29.0,7.0,3.0,0.0,4.0,2.0,-1.5909090909090908,2.7931034482758617,0.3999999999999999,0.0,0.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fieldjo01,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.3999999999999999,1.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fieldjo03,3.0,3.0,9.0,10.0,149.0,0.0,0.0,0.0,9.0,430.0,120.0,68.0,12.0,54.0,177.0,0.22900763358778625,4.269767441860465,10.0,1.0,3.0,0.0,600.0,51.0,70.0,3.0,6.0,1.0,,,0.0,,0.0,N,Player,
fieldna01,6.0,6.0,4.0,5.0,89.0,0.0,0.0,0.0,3.0,263.0,92.0,50.0,13.0,47.0,72.0,0.2754491017964072,5.133079847908745,7.0,6.0,3.0,0.0,396.0,35.0,54.0,2.0,3.0,0.0,,,0.0,,0.0,N,Player,
fienca01,6.0,6.0,16.0,16.0,254.0,0.0,0.0,0.0,1.0,713.0,218.0,101.0,29.0,45.0,206.0,0.24439461883408073,3.8246844319775595,7.0,4.0,1.0,0.0,967.0,55.0,106.0,9.0,13.0,5.0,,,0.0,,0.0,N,Player,
fienelo01,4.0,4.0,3.0,8.0,26.0,10.0,7.0,0.0,1.0,414.0,149.0,59.0,1.0,35.0,54.0,0.3935552033808769,3.8478260869565215,12.4,3.0,11.0,0.0,437.0,14.0,78.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fiersmi01,6.0,6.0,23.0,29.0,81.0,65.0,1.0,1.0,0.0,1212.0,363.0,162.0,51.0,126.0,408.0,0.23850197109067017,3.608910891089109,6.0,14.0,8.0,0.0,1687.0,8.0,178.0,10.0,15.0,2.0,,,0.0,,0.0,N,Player,
fifeda01,2.0,2.0,3.0,2.0,14.0,7.0,1.0,0.0,0.0,169.0,64.0,34.0,2.0,33.0,21.0,0.28193832599118945,5.431952662721893,0.0,6.0,4.0,0.0,264.0,2.0,37.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fifest01,3.0,3.0,4.0,6.0,18.0,16.0,0.0,0.0,0.0,273.0,101.0,37.0,12.0,33.0,70.0,0.29022988505747127,3.6593406593406597,2.0,10.0,8.0,0.0,400.0,0.0,41.0,7.0,2.0,0.0,,,0.0,,0.0,N,Player,
fifieja01,4.0,4.0,21.0,39.0,68.0,64.0,54.0,3.0,1.0,1565.0,616.0,266.0,11.0,193.0,89.0,-2.551781275890638,4.589137380191693,15.399999999999999,16.0,33.0,1.0,0.0,4.0,362.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
figaral01,4.0,4.0,5.0,8.0,52.0,9.0,0.0,0.0,1.0,343.0,129.0,64.0,21.0,34.0,83.0,0.2835164835164835,5.037900874635568,4.0,7.0,2.0,1.0,506.0,17.0,73.0,6.0,5.0,0.0,,,0.0,,0.0,N,Player,
figgefr01,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,24.0,12.0,10.0,1.0,4.0,2.0,-2.727272727272727,11.25,0.3999999999999999,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
figueed01,9.0,9.0,80.0,67.0,200.0,179.0,63.0,12.0,1.0,3929.0,1299.0,511.0,90.0,443.0,571.0,0.2574826560951437,3.511580554848562,16.0,25.0,19.0,5.0,5523.0,9.0,571.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
figuene01,10.0,10.0,20.0,35.0,145.0,65.0,1.0,1.0,1.0,1497.0,525.0,252.0,66.0,203.0,337.0,0.27544596012591815,4.545090180360722,21.0,22.0,26.0,0.0,2207.0,18.0,273.0,33.0,18.0,0.0,,,0.0,,0.0,N,Player,
figuepe01,3.0,3.0,2.0,1.0,34.0,0.0,0.0,0.0,0.0,101.0,32.0,16.0,5.0,21.0,20.0,0.25806451612903225,4.277227722772277,1.0,2.0,2.0,0.0,149.0,8.0,20.0,0.0,1.0,1.0,,,0.0,,0.0,N,Player,
fikacje01,4.0,4.0,7.0,10.0,121.0,0.0,0.0,0.0,0.0,409.0,129.0,68.0,24.0,63.0,116.0,0.2549407114624506,4.488997555012225,14.0,7.0,7.0,1.0,600.0,27.0,80.0,7.0,3.0,0.0,,,0.0,,0.0,N,Player,
filebo01,3.0,3.0,6.0,4.0,89.0,0.0,0.0,0.0,0.0,334.0,110.0,52.0,10.0,43.0,55.0,0.2736318407960199,4.203592814371257,10.0,3.0,9.0,0.0,473.0,27.0,54.0,4.0,5.0,0.0,,,0.0,,0.0,N,Player,
filerto01,6.0,6.0,22.0,17.0,67.0,51.0,2.0,1.0,0.0,922.0,314.0,145.0,29.0,107.0,115.0,0.266553480475382,4.246203904555315,9.0,11.0,5.0,1.0,1299.0,2.0,155.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
filesed01,1.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,27.0,8.0,6.0,0.0,3.0,6.0,0.31746031746031744,6.0,2.8,2.0,2.0,0.0,33.0,2.0,7.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fillema01,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.7692307692307692,27.0,0.3999999999999999,1.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fillida01,8.0,8.0,47.0,73.0,200.0,113.0,59.0,10.0,5.0,3229.0,1170.0,426.0,32.0,313.0,270.0,0.2763605442176871,3.5620935274078662,17.4,10.0,15.0,1.0,4579.0,58.0,533.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
filsope01,8.0,8.0,15.0,18.0,148.0,34.0,1.0,0.0,4.0,1175.0,398.0,182.0,51.0,150.0,187.0,0.2579390797148412,4.182127659574468,13.0,5.0,8.0,7.0,1714.0,43.0,198.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
finchbi01,1.0,1.0,0.0,1.0,12.0,1.0,0.0,0.0,0.0,63.0,22.0,5.0,0.0,7.0,5.0,0.2835051546391753,2.142857142857143,0.3999999999999999,1.0,0.0,0.0,85.0,6.0,11.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
finchjo01,1.0,1.0,0.0,3.0,15.0,7.0,0.0,0.0,0.0,172.0,65.0,31.0,5.0,25.0,25.0,0.29017857142857145,4.866279069767442,3.0,2.0,1.0,0.0,253.0,5.0,31.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fineto01,2.0,2.0,1.0,3.0,23.0,7.0,1.0,0.0,0.0,218.0,94.0,55.0,6.0,44.0,16.0,0.31125827814569534,6.811926605504587,1.9999999999999998,1.0,1.0,0.0,349.0,3.0,62.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fingero01,17.0,17.0,114.0,118.0,944.0,37.0,4.0,2.0,341.0,5104.0,1474.0,549.0,123.0,492.0,1299.0,0.2338940019041574,2.904192789968652,109.0,40.0,39.0,7.0,6942.0,709.0,615.0,0.0,0.0,0.0,1991.0,BBWAA,443.0,333.0,291.0,N,Player,
fingero01,17.0,17.0,114.0,118.0,944.0,37.0,4.0,2.0,341.0,5104.0,1474.0,549.0,123.0,492.0,1299.0,0.2338940019041574,2.904192789968652,109.0,40.0,39.0,7.0,6942.0,709.0,615.0,0.0,0.0,0.0,1992.0,BBWAA,430.0,323.0,349.0,Y,Player,
finkhe01,3.0,3.0,10.0,20.0,67.0,30.0,10.0,0.0,4.0,853.0,322.0,165.0,24.0,123.0,73.0,0.2808792742498255,5.22274325908558,3.5999999999999996,4.0,2.0,2.0,1275.0,22.0,188.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
finlape01,2.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,22.0,7.0,9.0,0.0,8.0,2.0,0.3017241379310345,11.045454545454547,0.7999999999999998,0.0,0.0,0.0,32.0,1.0,9.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
finlech01,18.0,18.0,200.0,173.0,524.0,467.0,63.0,15.0,0.0,9592.0,3069.0,1366.0,304.0,1332.0,2610.0,0.25228113440197286,3.845079232693912,36.0,130.0,76.0,22.0,13638.0,24.0,1517.0,14.0,15.0,0.0,2008.0,BBWAA,543.0,408.0,1.0,N,Player,
finlest01,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,2013.0,BBWAA,569.0,427.0,4.0,N,Player,
finnebr01,3.0,3.0,5.0,3.0,27.0,4.0,0.0,0.0,0.0,165.0,43.0,20.0,8.0,22.0,55.0,0.21717171717171718,3.272727272727273,0.0,0.0,1.0,0.0,225.0,4.0,20.0,3.0,1.0,0.0,,,0.0,,0.0,N,Player,
finneha01,6.0,6.0,25.0,33.0,109.0,66.0,29.0,3.0,5.0,1710.0,568.0,209.0,17.0,202.0,168.0,0.2726836293807009,3.3,12.999999999999998,18.0,18.0,0.0,2316.0,36.0,270.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
finnvga01,1.0,1.0,0.0,4.0,8.0,8.0,0.0,0.0,0.0,109.0,45.0,24.0,4.0,15.0,17.0,0.30201342281879195,5.944954128440367,0.0,0.0,3.0,0.0,167.0,0.0,27.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fioreto01,5.0,5.0,12.0,6.0,87.0,2.0,0.0,0.0,0.0,455.0,136.0,74.0,18.0,76.0,94.0,0.2446043165467626,4.391208791208792,7.0,7.0,11.0,0.0,661.0,29.0,79.0,6.0,5.0,0.0,,,0.0,,0.0,N,Player,
fireost01,6.0,6.0,3.0,1.0,31.0,5.0,0.0,0.0,0.0,215.0,93.0,27.0,3.0,19.0,27.0,0.32517482517482516,3.390697674418605,2.0,2.0,1.0,1.0,308.0,10.0,31.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
firthte01,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,27.0,14.0,8.0,0.0,5.0,0.0,0.32863849765258213,8.0,0.3999999999999999,0.0,0.0,0.0,48.0,0.0,13.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fischbi01,13.0,13.0,45.0,58.0,281.0,78.0,16.0,2.0,13.0,2494.0,936.0,401.0,86.0,210.0,313.0,0.2826086956521739,4.3412189254210105,29.0,20.0,12.0,2.0,3563.0,95.0,439.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
fischca01,10.0,10.0,46.0,50.0,191.0,105.0,31.0,3.0,11.0,2469.0,900.0,423.0,53.0,372.0,376.0,0.2745241581259151,4.625759416767922,16.599999999999998,20.0,11.0,6.0,3678.0,45.0,473.0,0.0,0.0,0.0,,,0.0,,0.0,N,Player,
